"","date","fertilization_date","alt.fert.date","calc_days_post_fert","alt.dpf","location","days.post.fert","Treatment","family","Dam","sire","indiv.1to15","ImageJ_num","Length.mm","yolk.sac.length","yolk.sac.height","yolk.sac.volume","disposition","reared.wild","measure.type","file.name","original.name..from.Dropbox.","measured.by","duplicate.to.remove","live.eth.test","initial.postfert","yolk.vol","growth","ln.at.hatch","ln.at.swimup","respiration","eyed","experiment","adj_Length","Comments","Comments2","Duplicate","Repeat.Data","Repeat.Data2","Repeat.Data3","decision","data.source","ethanol.vs.chambers","live.vs.chamber"
"3227","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",1,1,12.317,1.754,1.169,1.255037975,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.317","n=10; 9/10","","","","","","","ethanol","",""
"3228","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",2,2,11.201,1.81,1.33,1.676409496,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.201","n=10; 9/10","","","","","","","ethanol","",""
"3229","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",3,3,11.989,1.765,1.183,1.29333924,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.989","n=10; 9/10","","","","","","","ethanol","",""
"3230","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",4,4,11.604,1.626,1.047,0.933280432,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.604","n=10; 9/10","","","","","","","ethanol","",""
"3231","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",5,5,11.488,1.827,1.152,1.269526472,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.488","n=10; 9/10","","","","","","","ethanol","",""
"3232","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",6,6,11.873,1.658,1.056,0.968078596,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.873","n=10; 9/10","","","","","","","ethanol","",""
"3233","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",7,7,12.038,1.635,0.968,0.802170575,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.038","n=10; 9/10","","","","","","","ethanol","",""
"3234","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",8,8,11.616,1.81,0.873,0.722279548,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.616","n=10; 9/10","","","","","","","ethanol","",""
"3235","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",9,9,11.94,1.981,1.138,1.343282185,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.94","n=10; 9/10","","","","","","","ethanol","",""
"3236","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K2","K002","k003",10,10,12.2,1.936,0.913,0.844977537,"ethanol","reared","ImageJ","CG_SwimUp_T1_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.2","n=10; 9/10","","","","","","","ethanol","",""
"3237","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",1,1,12.857,1.976,1.263,1.650410192,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.857","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3238","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",2,2,12.456,1.8,1.169,1.287952312,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.456","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3239","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",3,3,13.688,1.547,0.854,0.590750789,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","13.688","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3240","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",4,4,12.402,1.649,1.032,0.919556261,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.402","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3241","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",5,5,12.186,1.79,0.786,0.579023751,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.186","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3242","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",6,6,12.258,1.979,1.113,1.283613803,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.258","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3243","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",7,7,11.978,1.414,1.007,0.750769474,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.978","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3244","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",8,8,12.38,1.891,0.84,0.698631811,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.38","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3245","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",9,9,13.076,1.896,0.897,0.798769502,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","13.076","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3246","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",10,10,12.422,1.781,0.936,0.816984604,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.422","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3247","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K3","K004","k006",11,11,12.934,2.247,0.725,0.618411192,"ethanol","reared","ImageJ","CG_SwimUp_T1_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.934","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3248","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",1,1,12.273,1.033,0.818,0.361913834,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.273","n=10","","","check","check","","","ethanol","",""
"3249","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",2,2,12.045,1.517,1.147,1.044986481,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.045","n=10","","","check","check","","","ethanol","",""
"3250","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",3,3,12.746,1.558,0.781,0.497585569,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.746","n=10","","","check","check","","","ethanol","",""
"3251","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",4,4,12.205,1.639,0.823,0.581268622,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.205","n=10","","","check","check","","","ethanol","",""
"3252","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",5,5,12.565,1.507,0.704,0.391072093,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.565","n=10","","","check","check","","","ethanol","",""
"3253","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",6,6,12.278,1.472,0.655,0.330665333,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.278","n=10","","","check","check","","","ethanol","",""
"3254","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",7,7,12.138,0.712,0.414,0.063896774,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.138","n=10","","","check","check","","","ethanol","",""
"3255","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",8,8,12.302,1.438,0.739,0.411193289,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.302","n=10","","","check","check","","","ethanol","",""
"3256","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",9,9,12.266,1.238,0.783,0.397413325,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.266","n=10","","","check","check","","","ethanol","",""
"3257","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K5","K007","k009",10,10,12.774,1.32,0.782,0.42265469,"ethanol","reared","ImageJ","CG_SwimUp_T1_K5.jpg","","A. Kocher 2019, HG 2022 yolk","","","no","yes","yes","no","yes","no","","swimup","12.774","n=10","","","","","","","ethanol","",""
"3258","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",1,1,12.783,2.154,1.143,1.473453434,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.783","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3259","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",2,2,12.501,2.15,1.129,1.434909792,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.501","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3260","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",3,3,12.273,1.934,0.75,0.569609537,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.273","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3261","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",4,4,12.548,2.104,1.141,1.434218367,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.548","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3262","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",5,5,11.833,1.892,1.064,1.121508691,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.833","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3263","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",6,6,12.179,1.834,1.129,1.224011422,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.179","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3264","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",7,7,11.618,1.975,1.088,1.224117611,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.618","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3265","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",8,8,11.89,2.011,1.163,1.42419598,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.89","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3266","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",9,9,12.237,2.076,1.13,1.38797771,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.237","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3267","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",10,10,11.617,1.869,0.973,0.926474003,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.617","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3268","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K7","K010","k012",11,11,12.445,1.893,1.073,1.141164659,"ethanol","reared","ImageJ","CG_SwimUp_T1_K7.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.445","n=11; 1 on 7/9","","","","","","","ethanol","",""
"3269","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",1,1,12.986,2.136,1.167,1.523144883,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.986","n=10","","","","","","","ethanol","",""
"3270","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",2,2,12.47,2.142,1.133,1.439718356,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.47","n=10","","","","","","","ethanol","",""
"3271","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",3,3,12.617,1.869,1.183,1.369547332,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.617","n=10","","","","","","","ethanol","",""
"3272","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",4,4,12.432,1.801,1.229,1.424346767,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.432","n=10","","","","","","","ethanol","",""
"3273","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",5,5,12.976,2.003,1.162,1.416091973,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.976","n=10","","","","","","","ethanol","",""
"3274","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",6,6,12.271,1.568,1.007,0.832536446,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.271","n=10","","","","","","","ethanol","",""
"3275","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",7,7,12.418,1.839,1.041,1.043473547,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.418","n=10","","","","","","","ethanol","",""
"3276","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",8,8,12.478,2.286,0.881,0.929022641,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.478","n=10","","","","","","","ethanol","",""
"3277","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",9,9,12.698,1.938,1.004,1.022867674,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.698","n=10","","","","","","","ethanol","",""
"3278","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K8","K011","k012",10,10,12.421,1.836,0.897,0.773491986,"ethanol","reared","ImageJ","CG_SwimUp_T1_K8.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.421","n=10","","","","","","","ethanol","",""
"3279","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",1,1,12.574,2.133,1.259,1.770274327,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.574","n=10","","","","","","","ethanol","",""
"3280","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",2,2,11.641,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","11.641","n=10","","","","","","","ethanol","",""
"3281","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",3,3,11.698,1.823,0.968,0.894407925,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.698","n=10","","","","","","","ethanol","",""
"3282","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",4,4,12.296,1.811,1.015,0.976897032,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.296","n=10","","","","","","","ethanol","",""
"3283","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",5,5,12.049,1.848,1.108,1.187899619,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.049","n=10","","","","","","","ethanol","",""
"3284","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",6,6,11.38,2.039,1.158,1.431635965,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.38","n=10","","","","","","","ethanol","",""
"3285","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",7,7,11.632,1.696,1.071,1.01859853,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.632","n=10","","","","","","","ethanol","",""
"3286","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",8,8,11.191,1.973,1.009,1.051738261,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.191","n=10","","","","","","","ethanol","",""
"3287","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",9,9,11.429,1.873,0.997,0.974824307,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.429","n=10","","","","","","","ethanol","",""
"3288","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T1","K9","K013","k015",10,10,11.193,1.719,1.094,1.077230835,"ethanol","reared","ImageJ","CG_SwimUp_T1_K9.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.193","n=10","","","","","","","ethanol","",""
"3289","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",1,1,11.994,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","11.994","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3290","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",2,2,11.62,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","11.62","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3291","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",3,3,13.381,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","13.381","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3292","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",4,4,13.089,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","13.089","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3293","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",5,5,12.788,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","12.788","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3294","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",6,6,12.963,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","12.963","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3295","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",7,7,13.38,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","13.38","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3296","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",8,8,12.418,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","12.418","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3297","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",9,9,13.139,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","13.139","n=10; 6/30/17","","","check","check","","","ethanol","",""
"3298","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K1","K001","k003",10,10,13.413,NA,NA,NA,"ethanol","reared","ImageJ","CG_SwimUp_T2_K1.jpg","","A. Kocher 2019","","","no","no","yes","no","yes","no","","swimup","13.413","n=10; 6/30/17","","","","","","","ethanol","",""
"3299","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",1,1,12.224,2.08,1.373,2.053064837,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.224","n=10; 6/28/17","","","","","","","ethanol","",""
"3300","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",2,2,11.903,1.942,1.464,2.179363307,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.903","n=10; 6/28/17","","","","","","","ethanol","",""
"3301","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",3,3,11.569,2.175,1.639,3.059253207,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.569","n=10; 6/28/17","","","","","","","ethanol","",""
"3302","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",4,4,11.755,2.02,1.32,1.842881827,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.755","n=10; 6/28/17","","","","","","","ethanol","",""
"3303","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",5,5,12.453,1.796,1.136,1.213559992,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.453","n=10; 6/28/17","","","","","","","ethanol","",""
"3304","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",6,6,11.603,2.287,1.295,2.008186101,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.603","n=10; 6/28/17","","","","","","","ethanol","",""
"3305","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",7,7,12.013,1.957,1.34,1.839918888,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.013","n=10; 6/28/17","","","","","","","ethanol","",""
"3306","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",8,8,12.045,1.977,1.382,1.977065287,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.045","n=10; 6/28/17","","","","","","","ethanol","",""
"3307","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",9,9,12.289,1.951,1.173,1.40556699,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.289","n=10; 6/28/17","","","","","","","ethanol","",""
"3308","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K10","K014","k015",10,10,12.111,1.867,1.11,1.204449321,"ethanol","reared","ImageJ","CG_SwimUp_T2_K10.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.111","n=10; 6/28/17","","","","","","","ethanol","",""
"3309","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",1,1,12.113,1.794,1.19,1.330192874,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.113","n=10; 6/28/17","","","","","","","ethanol","",""
