date,fertilization_date,alt.fert.date,calc_days_post_fert,alt.dpf,location,days.post.fert,Treatment,family,Dam,sire,animal,indiv.1to15,ImageJ_num,Length.mm,yolk.sac.length,yolk.sac.height,yolk.sac.volume,disposition,reared.wild,measure.type,file.name,original name (from Dropbox),measured.by,duplicate.to.remove,live-eth.test,initial.postfert,yolk.vol,growth,ln.at.hatch,ln.at.swimup,respiration,eyed,experiment,adj_Length,Comments,Comments2,Duplicate,Repeat Data,Repeat Data2,Repeat Data3,decision,data.source,ethanol.vs.chambers,live.vs.chamber
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K5,K007,k009,T2_K007_9,9,9,13.864,,,,ethanol,reared,ImageJ,CG_D20_T2_K5.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.864,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K5,K007,k009,T2_K007_10,10,10,13.283,,,,ethanol,reared,ImageJ,CG_D20_T2_K5.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.283,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_1,1,1,15.135,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,15.135,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_2,2,2,14.377,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.377,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_3,3,3,15.378,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,15.378,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_4,4,4,14.668,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.668,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_5,5,5,15.039,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,15.039,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_6,6,6,14.6,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.6,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_7,7,7,14.305,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.305,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_8,8,8,14.745,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.745,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_9,9,9,14.387,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.387,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K7,K010,k012,T2_K010_10,10,10,14.662,,,,ethanol,reared,ImageJ,CG_D20_T2_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.662,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_1,1,1,15.065,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,15.065,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_1,1,,15.4,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,12.936,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_2,2,2,14.572,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.572,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_2,2,,15.6,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,13.104,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_3,3,3,13.85,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,13.85,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_3,3,,16,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,13.44,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_4,4,4,14.773,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.773,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_4,4,,15.2,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,12.768,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_5,5,5,14.718,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.718,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_5,5,,15.1,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,12.684,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_6,6,6,15.169,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,15.169,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_6,6,,15.1,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,12.684,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_7,7,7,14.625,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.625,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_7,7,,15.7,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,13.188,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_8,8,8,15.327,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,15.327,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_8,8,,15.2,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,12.768,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_9,9,9,14.773,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.773,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_9,9,,15.5,,,,live,reared,ImageJ,CG_D20_T2_K8_Live_Done.jpg,,H. Golden 2019,duplicate,yes,no,no,yes,no,no,no,,growth,13.02,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K8,K011,k012,T2_K011_10,10,10,14.199,,,,ethanol,reared,ImageJ,CG_D20_T2_K8.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.199,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_1,1,1,14.663,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.663,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_2,2,2,14.69,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.69,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_3,3,3,15.002,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,15.002,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_4,4,4,14.407,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.407,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_5,5,5,15.333,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,15.333,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_6,6,6,14.565,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.565,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_7,7,7,14.159,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.159,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_8,8,8,14.814,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.814,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_9,9,9,14.864,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.864,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T2,K9,K013,k015,T2_K013_10,10,10,13.948,,,,ethanol,reared,ImageJ,CG_D20_T2_K9.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.948,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K1,K001,k003,T3_K001_1,1,,14.7,,,,live,reared,ImageJ,CG_D20_T3_K1_Live_Done.jpg,IMG_2536.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,12.348,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K1,K001,k003,T3_K001_2,2,,14.9,,,,live,reared,ImageJ,CG_D20_T3_K1_Live_Done.jpg,IMG_2536.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,12.516,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K1,K001,k003,T3_K001_3,3,,16,,,,live,reared,ImageJ,CG_D20_T3_K1_Live_Done.jpg,IMG_2536.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,13.44,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K1,K001,k003,T3_K001_4,4,,17.2,,,,live,reared,ImageJ,CG_D20_T3_K1_Live_Done.jpg,IMG_2536.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.448,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K1,K001,k003,T3_K001_5,5,,14.5,,,,live,reared,ImageJ,CG_D20_T3_K1_Live_Done.jpg,IMG_2536.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,12.18,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K1,K001,k003,T3_K001_6,6,,17,,,,live,reared,ImageJ,CG_D20_T3_K1_Live_Done.jpg,IMG_2536.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.28,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K1,K001,k003,T3_K001_7,7,,15.4,,,,live,reared,ImageJ,CG_D20_T3_K1_Live_Done.jpg,IMG_2536.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,12.936,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_1,1,1,14.087,,,,ethanol,reared,ImageJ,CG_D20_T3_K16.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.087,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_1,1,,15.6,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,13.104,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_2,2,2,15.703,,,,ethanol,reared,ImageJ,CG_D20_T3_K16.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,15.703,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_2,2,,17.3,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,14.532,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_3,3,3,14.054,,,,ethanol,reared,ImageJ,CG_D20_T3_K16.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,14.054,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_3,3,,15.1,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,12.684,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_4,4,4,13.524,,,,ethanol,reared,ImageJ,CG_D20_T3_K16.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,13.524,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_4,4,,17.6,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,14.784,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_5,5,5,13.443,,,,ethanol,reared,ImageJ,CG_D20_T3_K16.jpg,,A. Pulak 2019,,yes,no,no,yes,no,no,no,,growth,13.443,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_5,5,,15.8,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,13.272,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_6,6,,17.2,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,14.448,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_7,7,,15,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,12.6,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_8,8,,17.1,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,14.364,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_9,9,,16.5,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,13.86,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K16,K023,k024,T3_K023_10,10,,15.6,,,,live,reared,ImageJ,CG_D20_T3_K16_Live_Done.jpg,IMG_2573.jpg,H. Golden 2019,,yes,no,no,yes,no,no,no,,growth,13.104,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_1,1,1,13.702,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.702,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_2,2,2,13.647,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.647,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_3,3,3,13.937,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.937,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_4,4,4,13.938,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.938,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_5,5,5,13.642,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.642,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_6,6,6,14.469,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.469,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_7,7,7,13.422,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.422,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_8,8,8,13.314,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.314,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_9,9,9,13.542,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.542,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_10,10,10,14.055,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.055,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K4,K005,k006,T3_K005_11,11,11,13.741,,,,ethanol,reared,ImageJ,CG_D20_T3_K4.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.741,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_1,1,,17.1,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.364,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_2,2,,18,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,15.12,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_3,3,,17.5,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.7,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_4,4,,18.9,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,15.876,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_5,5,,17,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.28,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_6,6,,18.2,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,15.288,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_7,7,,16.5,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,13.86,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_8,8,,14.8,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,12.432,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_9,9,,17.6,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.784,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_10,10,,17.9,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,15.036,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_11,11,,17.4,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.616,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_12,12,,17.7,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.868,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K5,K007,k009,T3_K007_13,13,,17.4,,,,live,reared,ImageJ,CG_D20_T3_K5_Live_Done.jpg,IMG_2552.jpg,H. Golden 2019,,,no,no,yes,no,no,no,,growth,14.616,,,,check,check,,,live,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_1,1,1,14.24,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.24,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_2,2,2,13.332,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.332,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_3,3,3,14.004,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.004,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_4,4,4,14.184,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.184,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_5,5,5,14.105,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.105,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_6,6,6,14.632,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.632,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_7,7,7,14.406,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,14.406,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_8,8,8,13.858,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.858,,,,check,check,,,ethanol,,
7/3/17,6/13/17,6/13/17,20,20,Kup,20,T3,K7,K010,k012,T3_K010_9,9,9,13.663,,,,ethanol,reared,ImageJ,CG_D20_T3_K7.jpg,,A. Pulak 2019,,,no,no,yes,no,no,no,,growth,13.663,,,,check,check,,,ethanol,,
